scorer,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000
bodyparts,pupil1,pupil1,pupil1,pupil2,pupil2,pupil2,pupil3,pupil3,pupil3,pupil4,pupil4,pupil4,eyelid,eyelid,eyelid
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
4633,343.9594421386719,151.31077575683594,1.0,353.0907897949219,172.5042724609375,1.0,355.97283935546875,157.38255310058594,1.0,341.7855224609375,165.90554809570312,1.0,306.3217468261719,132.20376586914062,1.0
4634,344.39422607421875,151.57667541503906,1.0,353.2181091308594,172.58322143554688,1.0,356.1038818359375,157.55287170410156,1.0,341.9364013671875,165.42196655273438,1.0,306.3152160644531,132.69235229492188,1.0
4635,344.477294921875,151.01614379882812,1.0,353.2593994140625,172.52464294433594,1.0,356.2503356933594,157.46514892578125,1.0,342.2203369140625,165.8101348876953,1.0,306.1867980957031,132.04644775390625,1.0
4636,344.2064208984375,150.65753173828125,1.0,353.3143615722656,172.48817443847656,1.0,356.48291015625,157.08248901367188,1.0,341.95361328125,165.88763427734375,1.0,306.0867614746094,132.97756958007812,1.0
4637,343.9279479980469,150.871337890625,1.0,353.1132507324219,172.30572509765625,1.0,356.1793212890625,157.0474853515625,1.0,341.417236328125,166.2646484375,1.0,306.0364685058594,132.18997192382812,1.0
4638,343.9664611816406,151.20314025878906,1.0,353.21649169921875,172.74655151367188,1.0,356.41278076171875,157.36329650878906,1.0,341.8363952636719,166.09271240234375,1.0,306.0035400390625,132.09498596191406,1.0
4639,344.3684997558594,151.17379760742188,1.0,353.4018249511719,172.2198944091797,1.0,356.36285400390625,157.271484375,1.0,342.2938232421875,165.79257202148438,1.0,306.3509521484375,131.7777099609375,1.0
4640,344.3600158691406,151.1857452392578,1.0,353.45550537109375,172.67965698242188,1.0,356.6994934082031,157.2784881591797,1.0,341.6687927246094,165.47007751464844,1.0,306.56134033203125,131.7653350830078,1.0
4641,344.8399963378906,151.8202667236328,1.0,353.5228271484375,172.178955078125,1.0,356.3486022949219,157.6407928466797,1.0,342.8200988769531,166.122314453125,1.0,306.3489074707031,131.3147735595703,1.0
4642,344.8232421875,151.5164337158203,1.0,353.71142578125,172.4656219482422,1.0,356.6003723144531,157.31556701660156,1.0,342.7361755371094,166.3727264404297,1.0,306.4322204589844,131.36410522460938,1.0
4643,344.4010925292969,151.47470092773438,1.0,353.3948974609375,172.7754364013672,1.0,356.5111389160156,157.5808563232422,1.0,341.90301513671875,165.7746124267578,1.0,306.28863525390625,131.79583740234375,1.0
4644,344.210205078125,151.85906982421875,1.0,353.1410217285156,172.89723205566406,1.0,356.46575927734375,157.7099151611328,1.0,341.7308654785156,165.91372680664062,1.0,306.2284851074219,132.1056365966797,1.0
4645,344.3423767089844,151.191650390625,1.0,353.13226318359375,172.79550170898438,1.0,356.6667175292969,157.80821228027344,1.0,342.0381774902344,166.11959838867188,1.0,305.7390441894531,132.4493408203125,1.0
4646,344.24920654296875,151.32032775878906,1.0,353.3819580078125,172.80149841308594,1.0,356.670654296875,157.34486389160156,1.0,342.2132568359375,166.2643280029297,1.0,305.8250427246094,132.70556640625,1.0
4647,344.2021179199219,151.4219512939453,1.0,354.5818176269531,173.8814697265625,1.0,356.98590087890625,158.27157592773438,1.0,341.6001892089844,166.50523376464844,1.0,305.83795166015625,133.69998168945312,1.0
4648,346.0139465332031,151.25369262695312,1.0,354.62103271484375,173.17343139648438,1.0,358.2293701171875,158.1964874267578,1.0,343.0484313964844,165.8176727294922,1.0,306.6023864746094,134.0553741455078,1.0
4649,348.02349853515625,150.49900817871094,1.0,357.3625793457031,173.109130859375,1.0,361.2843933105469,157.1484832763672,1.0,345.23687744140625,166.1797332763672,1.0,308.55316162109375,135.02490234375,1.0
4650,347.97222900390625,150.19696044921875,1.0,358.3785095214844,173.4496307373047,1.0,361.29791259765625,157.14723205566406,1.0,345.1754150390625,166.29624938964844,1.0,308.2255554199219,135.37820434570312,1.0
4651,346.9512023925781,149.93299865722656,1.0,357.3756103515625,173.3890380859375,1.0,360.63153076171875,156.19671630859375,1.0,344.14569091796875,165.98672485351562,1.0,307.3817443847656,135.99838256835938,1.0
4652,347.3080139160156,148.3461151123047,1.0,357.5963439941406,173.66732788085938,1.0,360.892822265625,156.3248748779297,1.0,344.53619384765625,166.13400268554688,1.0,307.2961120605469,135.45639038085938,1.0
4653,347.6935729980469,148.12669372558594,1.0,357.16253662109375,172.52725219726562,1.0,360.4517517089844,155.6885528564453,1.0,344.3134460449219,165.6372528076172,1.0,307.5823974609375,134.39990234375,1.0
4654,348.84832763671875,148.06549072265625,1.0,358.4344787597656,172.68829345703125,1.0,362.8807373046875,155.54391479492188,1.0,345.9772644042969,165.56057739257812,1.0,307.98211669921875,135.02294921875,1.0
4655,347.185302734375,148.77413940429688,1.0,356.8018798828125,172.57742309570312,1.0,360.1973876953125,155.7537384033203,1.0,344.4090576171875,165.61402893066406,1.0,306.85455322265625,134.7693634033203,1.0
4656,347.0598449707031,149.10751342773438,1.0,356.542724609375,172.90316772460938,1.0,360.49365234375,156.2181396484375,1.0,344.3977966308594,165.75994873046875,1.0,306.6958923339844,134.52989196777344,1.0
4657,345.93450927734375,150.229736328125,1.0,355.4734191894531,172.83221435546875,1.0,358.7788391113281,156.50070190429688,1.0,343.15087890625,165.75282287597656,1.0,305.9010009765625,134.234619140625,1.0
4658,344.9176940917969,149.11720275878906,1.0,354.8607177734375,172.51751708984375,1.0,358.15447998046875,156.39712524414062,1.0,342.40191650390625,165.73757934570312,1.0,305.6417541503906,133.6846466064453,1.0
4659,345.28997802734375,148.8665771484375,1.0,355.0643310546875,172.81149291992188,1.0,358.6288757324219,156.58323669433594,1.0,342.82122802734375,165.75558471679688,1.0,307.1339416503906,132.38973999023438,1.0
4660,343.99798583984375,148.55601501464844,1.0,354.5299987792969,173.00563049316406,1.0,358.1310119628906,155.9748992919922,1.0,341.6444396972656,165.55828857421875,1.0,306.12591552734375,132.28659057617188,1.0
4661,343.9283447265625,148.85885620117188,1.0,354.607421875,173.2410888671875,1.0,358.2959289550781,156.3285675048828,1.0,341.86798095703125,166.791015625,1.0,306.3907165527344,132.43064880371094,1.0
4662,344.38201904296875,148.76918029785156,1.0,354.4913635253906,173.1551055908203,1.0,358.1443176269531,156.3850860595703,1.0,342.07373046875,166.438232421875,1.0,306.5162658691406,132.74375915527344,1.0
4663,344.1558837890625,149.50575256347656,1.0,354.05267333984375,172.9635467529297,1.0,357.5214538574219,156.3809051513672,1.0,341.97998046875,166.2540283203125,1.0,306.0760803222656,133.25599670410156,1.0
4664,344.4704895019531,150.43896484375,1.0,354.20806884765625,172.58877563476562,1.0,357.23004150390625,156.744140625,1.0,341.583251953125,165.59173583984375,1.0,305.30926513671875,133.71624755859375,1.0
4665,344.4140625,150.54150390625,1.0,354.11346435546875,172.86961364746094,1.0,357.20721435546875,156.6898193359375,1.0,341.8079833984375,166.42935180664062,1.0,306.02447509765625,133.20700073242188,1.0
4666,344.4389953613281,150.410888671875,1.0,354.11944580078125,172.5041046142578,1.0,357.36737060546875,156.45924377441406,1.0,342.3629455566406,166.05567932128906,1.0,305.89276123046875,133.3527069091797,1.0
4667,344.1441650390625,150.64117431640625,1.0,353.6821594238281,173.0126495361328,1.0,357.2527770996094,156.8451385498047,1.0,341.4251403808594,165.55654907226562,1.0,305.8336486816406,132.5707550048828,1.0
4668,344.3460388183594,150.77706909179688,1.0,353.8296813964844,173.12359619140625,1.0,357.3094177246094,156.68089294433594,1.0,341.66552734375,165.82122802734375,1.0,306.5592956542969,132.13095092773438,1.0
4669,343.5354309082031,149.82305908203125,1.0,353.9822082519531,173.04954528808594,1.0,357.2890930175781,156.7506866455078,1.0,341.5267028808594,165.76828002929688,1.0,304.9912414550781,133.74114990234375,1.0
4670,344.1703186035156,150.79150390625,1.0,353.79498291015625,172.32630920410156,1.0,357.0149841308594,156.49078369140625,1.0,342.1341552734375,165.97764587402344,1.0,305.2359619140625,132.59042358398438,1.0
4671,344.0259094238281,150.04649353027344,1.0,353.8836975097656,172.86891174316406,1.0,357.2411193847656,156.81321716308594,1.0,341.991455078125,165.9978485107422,1.0,305.7900390625,132.7688751220703,1.0
4672,344.9079895019531,150.8430938720703,1.0,353.79754638671875,172.17193603515625,1.0,356.95367431640625,156.78466796875,1.0,342.75,165.59852600097656,1.0,306.00946044921875,132.33082580566406,1.0
4673,344.59033203125,150.79718017578125,1.0,353.7762145996094,172.3030548095703,1.0,357.0594787597656,156.8265380859375,1.0,342.435546875,165.79400634765625,1.0,306.0321350097656,132.9319610595703,1.0
4674,344.5491943359375,150.8052215576172,1.0,353.8107604980469,172.5140380859375,1.0,356.9085998535156,156.97410583496094,1.0,342.3983459472656,165.81153869628906,1.0,305.97161865234375,132.57554626464844,1.0
4675,344.2725830078125,150.59959411621094,1.0,353.3702697753906,172.3222198486328,1.0,356.59271240234375,156.68173217773438,1.0,342.1637268066406,165.74038696289062,1.0,305.5256652832031,133.61752319335938,1.0
4676,344.5118408203125,150.82496643066406,1.0,353.42730712890625,172.21841430664062,1.0,356.80120849609375,156.99990844726562,1.0,341.8560791015625,165.31088256835938,1.0,306.5072021484375,132.89598083496094,1.0
4677,344.34942626953125,150.6971893310547,1.0,353.5476379394531,172.0337677001953,1.0,356.57012939453125,156.6984405517578,1.0,342.1949462890625,165.58409118652344,1.0,305.8634033203125,133.0670928955078,1.0
4678,344.4986267089844,150.77577209472656,1.0,353.4878234863281,172.388671875,1.0,356.597900390625,156.92320251464844,1.0,342.4546813964844,165.80938720703125,1.0,305.31817626953125,133.54994201660156,1.0
4679,344.4941711425781,151.1866912841797,1.0,353.7157897949219,172.73977661132812,1.0,356.6719665527344,157.17579650878906,1.0,341.9703369140625,165.7111358642578,1.0,305.5196228027344,133.43040466308594,1.0
4680,344.1495361328125,150.9605255126953,1.0,353.3641662597656,172.59954833984375,1.0,356.5312194824219,157.1365509033203,1.0,342.07427978515625,165.78485107421875,1.0,306.531494140625,133.19813537597656,1.0
4681,344.38153076171875,150.79710388183594,1.0,353.5809020996094,172.89239501953125,1.0,356.8543395996094,157.20559692382812,1.0,342.2646484375,166.02584838867188,1.0,305.9845275878906,133.5694580078125,1.0
4682,344.348876953125,150.72230529785156,1.0,353.5212097167969,172.57763671875,1.0,356.7133483886719,157.1744384765625,1.0,341.5928039550781,165.4246826171875,1.0,305.29986572265625,134.12435913085938,1.0
4683,344.1462707519531,150.67970275878906,1.0,353.53936767578125,172.28781127929688,1.0,356.6677551269531,156.91033935546875,1.0,342.163818359375,165.90081787109375,1.0,306.3952941894531,132.67935180664062,1.0
4684,343.7134704589844,150.01687622070312,1.0,353.6383972167969,172.34683227539062,1.0,356.5768127441406,156.79595947265625,1.0,342.2062683105469,165.60580444335938,1.0,306.10919189453125,132.69654846191406,1.0
4685,344.73345947265625,150.86581420898438,1.0,353.2839660644531,172.03228759765625,1.0,356.4426574707031,156.80862426757812,1.0,342.62158203125,165.530517578125,1.0,305.9176025390625,133.19039916992188,1.0
4686,344.6224670410156,151.10421752929688,1.0,353.7533874511719,172.26962280273438,1.0,356.899169921875,157.01443481445312,1.0,342.5709228515625,165.9824676513672,1.0,306.4066162109375,132.6522979736328,1.0
4687,344.4661865234375,150.73617553710938,1.0,353.4571838378906,172.39083862304688,1.0,356.62127685546875,157.152587890625,1.0,341.77117919921875,165.42271423339844,1.0,306.2581481933594,133.0047607421875,1.0
4688,345.0146789550781,151.12660217285156,1.0,353.9598693847656,172.3511505126953,1.0,357.00579833984375,157.12496948242188,1.0,342.3388366699219,165.54571533203125,1.0,304.94061279296875,133.5225830078125,1.0
4689,344.6973876953125,151.64126586914062,1.0,353.5000915527344,172.99331665039062,1.0,356.7544860839844,157.5506591796875,1.0,341.797119140625,165.6893310546875,1.0,306.4149475097656,132.96273803710938,1.0
4690,344.7929382324219,151.08151245117188,1.0,353.4384460449219,172.2366180419922,1.0,356.4417724609375,157.26760864257812,1.0,342.69110107421875,165.6803436279297,1.0,305.3775939941406,133.7836151123047,1.0
4691,344.87127685546875,151.3732452392578,1.0,353.34326171875,172.10934448242188,1.0,356.4504089355469,157.36819458007812,1.0,342.984130859375,165.7017822265625,1.0,307.2013244628906,132.4718780517578,1.0
4692,345.0850524902344,151.033447265625,1.0,353.518310546875,172.20706176757812,1.0,356.77252197265625,157.33651733398438,1.0,342.79779052734375,165.7564697265625,1.0,306.8685607910156,132.66778564453125,1.0
4693,344.4825134277344,151.22731018066406,1.0,353.33135986328125,172.47174072265625,1.0,356.3620910644531,157.25360107421875,1.0,342.41888427734375,165.84207153320312,1.0,305.72076416015625,132.8799285888672,1.0
4694,344.7591247558594,151.18296813964844,1.0,353.7020263671875,172.6389923095703,1.0,357.33148193359375,157.52151489257812,1.0,342.58087158203125,166.2247314453125,1.0,306.1053161621094,133.4012451171875,1.0
4695,345.06103515625,150.6842803955078,1.0,353.7633972167969,171.5093231201172,1.0,356.43536376953125,157.03225708007812,1.0,342.9367370605469,165.1678924560547,1.0,306.03369140625,133.31121826171875,1.0
4696,346.091796875,151.30914306640625,1.0,354.2344665527344,171.9250946044922,1.0,357.19061279296875,157.53749084472656,1.0,343.8521728515625,165.7615203857422,1.0,306.5858459472656,132.83494567871094,1.0
4697,345.2304382324219,151.16558837890625,1.0,353.5764465332031,172.14633178710938,1.0,356.500732421875,157.58636474609375,1.0,343.1744689941406,165.94711303710938,1.0,305.61181640625,133.43255615234375,1.0
4698,346.3905029296875,151.57347106933594,1.0,355.3302307128906,172.4846954345703,1.0,358.09246826171875,157.4820098876953,1.0,343.69158935546875,165.76913452148438,1.0,307.92083740234375,133.0780792236328,1.0
4699,347.0500183105469,151.41465759277344,1.0,355.64166259765625,172.8340301513672,1.0,359.6219787597656,157.3718719482422,1.0,344.29718017578125,165.7357635498047,1.0,306.2058410644531,135.60826110839844,1.0
4700,346.91815185546875,150.4270477294922,1.0,356.8640441894531,172.67210388183594,1.0,360.5176086425781,156.3710174560547,1.0,344.22772216796875,165.90914916992188,1.0,307.5224609375,135.0770721435547,1.0
4701,346.8861999511719,150.29115295410156,1.0,356.0838317871094,173.5385284423828,1.0,359.98443603515625,156.7865447998047,1.0,344.04644775390625,166.1466827392578,1.0,305.8168640136719,135.89114379882812,1.0
4702,346.1298522949219,150.58360290527344,1.0,355.5866394042969,173.38369750976562,1.0,358.8170471191406,156.9430389404297,1.0,343.500244140625,166.08868408203125,1.0,305.6254577636719,134.19900512695312,1.0
4703,345.9526062011719,150.62156677246094,1.0,355.18096923828125,173.44512939453125,1.0,358.2894287109375,157.1735382080078,1.0,343.1952209472656,166.1759033203125,1.0,305.7912292480469,134.99835205078125,1.0
4704,344.6877746582031,149.48098754882812,1.0,354.4893493652344,173.10589599609375,1.0,357.6557922363281,156.8873291015625,1.0,342.92230224609375,166.4717254638672,1.0,305.7417907714844,134.11537170410156,1.0
4705,343.6394348144531,149.9052276611328,1.0,354.137939453125,172.78472900390625,1.0,357.4962463378906,156.37867736816406,1.0,341.5049743652344,166.16220092773438,1.0,305.611328125,133.07025146484375,1.0
4706,343.4798583984375,149.6577911376953,1.0,354.1741638183594,172.82745361328125,1.0,357.4577941894531,156.3167724609375,1.0,341.84002685546875,166.6027374267578,1.0,305.3934326171875,132.64202880859375,1.0
4707,343.746337890625,149.66114807128906,1.0,354.28179931640625,172.84239196777344,1.0,357.2475891113281,156.35902404785156,1.0,342.04718017578125,166.37838745117188,1.0,305.50286865234375,133.2699432373047,1.0
4708,343.3844299316406,149.8679962158203,1.0,353.5635070800781,172.93402099609375,1.0,357.0951843261719,156.5789031982422,1.0,341.08740234375,165.6509552001953,1.0,305.37872314453125,132.78228759765625,1.0
4709,343.6219177246094,149.40557861328125,1.0,353.6655578613281,172.58670043945312,1.0,356.9508361816406,156.0919189453125,1.0,341.63604736328125,165.97496032714844,1.0,305.56353759765625,132.2509307861328,1.0
4710,343.490478515625,149.7853546142578,1.0,353.6232604980469,172.75430297851562,1.0,356.89373779296875,156.49359130859375,1.0,341.6770935058594,165.81398010253906,1.0,305.62255859375,132.49452209472656,1.0
4711,343.3885192871094,149.7808380126953,1.0,353.56158447265625,172.6941680908203,1.0,356.67828369140625,156.5345458984375,1.0,341.4697265625,166.03990173339844,1.0,306.0367126464844,132.31228637695312,1.0
4712,344.3992614746094,149.9473876953125,1.0,353.8950500488281,172.55421447753906,1.0,357.1102600097656,156.92575073242188,1.0,342.3786926269531,165.71302795410156,1.0,305.35198974609375,133.19549560546875,1.0
4713,343.728515625,149.94418334960938,1.0,353.6031494140625,172.752685546875,1.0,356.8855285644531,156.70217895507812,1.0,341.8193359375,166.10301208496094,1.0,306.2451171875,131.77415466308594,1.0
4714,344.2937927246094,150.50003051757812,1.0,353.6307067871094,172.45361328125,1.0,356.7018127441406,156.68307495117188,1.0,342.15325927734375,165.62646484375,1.0,305.61370849609375,132.15939331054688,1.0
4715,344.1144714355469,150.55043029785156,1.0,353.5084228515625,172.7145233154297,1.0,356.65362548828125,156.68292236328125,1.0,341.6625061035156,165.53506469726562,1.0,305.8372802734375,132.9423370361328,1.0
4716,344.1402282714844,151.0915069580078,1.0,353.4549255371094,172.6234130859375,1.0,356.6484375,157.24777221679688,1.0,341.8786315917969,165.83905029296875,1.0,304.93267822265625,133.02243041992188,1.0
4717,343.7213134765625,150.22230529785156,1.0,353.42431640625,172.53590393066406,1.0,356.7147521972656,157.0720672607422,1.0,342.1072692871094,165.8461456298828,1.0,306.11248779296875,132.72470092773438,1.0
4718,343.91339111328125,151.00160217285156,1.0,353.5894775390625,172.34170532226562,1.0,356.66461181640625,157.02978515625,1.0,341.7803955078125,166.09886169433594,1.0,305.6748046875,133.0295867919922,1.0
4719,344.1065979003906,150.80191040039062,1.0,353.4731140136719,172.3373260498047,1.0,356.4574279785156,157.10858154296875,1.0,341.98529052734375,165.630126953125,1.0,306.6731262207031,132.0314178466797,1.0
4720,344.1077880859375,150.9149169921875,1.0,353.42413330078125,172.32566833496094,1.0,356.45013427734375,156.49609375,1.0,341.75286865234375,165.6471710205078,1.0,306.1346740722656,132.25498962402344,1.0
4721,343.7364807128906,151.05235290527344,1.0,353.14776611328125,172.3589630126953,1.0,356.1339111328125,157.15228271484375,1.0,341.5231628417969,165.5121612548828,1.0,306.5098876953125,132.4750518798828,1.0
4722,343.99676513671875,150.95765686035156,1.0,353.0640869140625,172.521484375,1.0,356.2025146484375,157.17274475097656,1.0,341.98748779296875,165.71356201171875,1.0,306.67999267578125,132.4110565185547,1.0
4723,344.0050048828125,150.69131469726562,1.0,353.27142333984375,172.32357788085938,1.0,356.2161865234375,156.86074829101562,1.0,342.0479736328125,165.82705688476562,1.0,306.5601806640625,132.20069885253906,1.0
4724,344.4619445800781,151.19369506835938,1.0,353.47869873046875,172.3203582763672,1.0,356.3184509277344,157.04928588867188,1.0,341.904541015625,165.54563903808594,1.0,305.5093994140625,132.3493194580078,1.0
4725,344.3410949707031,151.18618774414062,1.0,353.5887145996094,172.41119384765625,1.0,356.3805847167969,157.09788513183594,1.0,341.8690185546875,165.86911010742188,1.0,306.7414855957031,131.56036376953125,1.0
4726,344.0014953613281,151.14102172851562,1.0,353.48065185546875,172.5514373779297,1.0,356.4784851074219,157.1097869873047,1.0,341.52008056640625,165.8125,1.0,306.38861083984375,132.33367919921875,1.0
4727,344.580078125,151.27337646484375,1.0,353.34832763671875,172.2130126953125,1.0,356.3126525878906,157.19749450683594,1.0,342.3760070800781,165.79165649414062,1.0,305.3966064453125,132.7627410888672,1.0
4728,344.4778747558594,151.2088165283203,1.0,353.3908386230469,172.66351318359375,1.0,356.6911315917969,156.86880493164062,1.0,342.24957275390625,166.37782287597656,1.0,306.25616455078125,131.9901885986328,1.0
4729,343.39373779296875,150.19232177734375,1.0,353.35784912109375,172.56422424316406,1.0,356.62640380859375,156.49293518066406,1.0,341.58392333984375,166.27645874023438,1.0,306.03741455078125,131.9463653564453,1.0
4730,344.1436462402344,150.85499572753906,1.0,353.6544494628906,172.52818298339844,1.0,356.59466552734375,156.87069702148438,1.0,341.8974914550781,166.21226501464844,1.0,306.0339660644531,132.06703186035156,1.0
4731,344.1170349121094,150.98867797851562,1.0,353.4932861328125,172.92092895507812,1.0,356.56134033203125,157.20684814453125,1.0,341.5428771972656,165.6522674560547,1.0,305.560302734375,132.4324188232422,1.0
4732,344.2130126953125,150.99147033691406,1.0,353.492431640625,172.43728637695312,1.0,356.6708679199219,157.14944458007812,1.0,342.0289611816406,165.85401916503906,1.0,305.87347412109375,132.31048583984375,1.0
4733,343.8049011230469,150.95257568359375,1.0,353.45831298828125,172.83963012695312,1.0,356.6771240234375,156.9624481201172,1.0,341.67974853515625,166.24652099609375,1.0,306.00762939453125,131.95828247070312,1.0
4734,343.470703125,150.2158966064453,1.0,354.2873840332031,173.70309448242188,1.0,356.644775390625,157.2283935546875,1.0,341.5185546875,166.36329650878906,1.0,306.0001220703125,132.2349853515625,1.0
4735,344.1567687988281,150.54393005371094,1.0,353.385009765625,172.39971923828125,1.0,356.7736511230469,157.0979461669922,1.0,341.8742980957031,165.75804138183594,1.0,306.080322265625,132.00704956054688,1.0
4736,343.7117919921875,150.33009338378906,1.0,353.0107727050781,172.4379119873047,1.0,356.4360046386719,156.8445587158203,1.0,341.5691833496094,165.46131896972656,1.0,306.1258850097656,131.72503662109375,1.0
4737,343.8252258300781,150.98947143554688,1.0,353.2749328613281,172.77975463867188,1.0,356.4122619628906,157.32534790039062,1.0,341.71649169921875,166.2653045654297,1.0,306.0612487792969,131.5706787109375,1.0
4738,343.92431640625,151.25938415527344,1.0,353.2162170410156,172.57606506347656,1.0,356.5458679199219,157.263427734375,1.0,342.06195068359375,166.24061584472656,1.0,305.0116271972656,132.3071746826172,1.0
4739,344.25323486328125,151.27232360839844,1.0,353.57904052734375,172.49462890625,1.0,356.71099853515625,157.35621643066406,1.0,342.17724609375,166.158935546875,1.0,305.8832092285156,131.93792724609375,1.0
4740,344.2648010253906,151.23326110839844,1.0,353.498046875,172.62225341796875,1.0,356.464111328125,157.1438751220703,1.0,341.794189453125,165.6566162109375,1.0,305.7388000488281,131.79518127441406,1.0
4741,344.05853271484375,151.29002380371094,1.0,353.1968994140625,172.2815399169922,1.0,356.12811279296875,157.3317413330078,1.0,341.9019775390625,166.2735595703125,1.0,306.6736755371094,131.61154174804688,1.0
4742,343.9998474121094,151.43350219726562,1.0,353.1476135253906,172.0267333984375,1.0,355.8143310546875,157.1260986328125,1.0,341.5683898925781,165.493408203125,1.0,305.67584228515625,132.43702697753906,1.0
4743,344.392333984375,151.31971740722656,1.0,353.3015441894531,172.1033935546875,1.0,355.9778137207031,156.97314453125,1.0,342.14288330078125,165.93736267089844,1.0,305.5429992675781,132.04306030273438,1.0
4744,344.10821533203125,151.1136016845703,1.0,353.4522705078125,172.2791290283203,1.0,356.3330993652344,157.09121704101562,1.0,342.1071472167969,166.0175018310547,1.0,305.7304992675781,132.07070922851562,1.0
4745,344.5271911621094,151.47250366210938,1.0,353.5298767089844,172.569091796875,1.0,356.4609680175781,157.45359802246094,1.0,342.0369567871094,165.81747436523438,1.0,305.8432312011719,132.05555725097656,1.0
4746,344.3888244628906,151.17857360839844,1.0,353.65753173828125,172.63116455078125,1.0,356.17138671875,156.97708129882812,1.0,341.8321838378906,165.640869140625,1.0,306.47174072265625,131.70957946777344,1.0
4747,343.387939453125,150.8021240234375,1.0,353.32763671875,172.5747833251953,1.0,356.0567932128906,156.71414184570312,1.0,341.5156555175781,166.36520385742188,1.0,305.62933349609375,131.24557495117188,1.0
4748,344.3135070800781,151.20977783203125,1.0,353.2913818359375,172.15676879882812,1.0,356.21337890625,156.87619018554688,1.0,341.7159729003906,165.27462768554688,1.0,305.70257568359375,132.2928009033203,1.0
4749,344.25433349609375,150.8317108154297,1.0,353.25531005859375,172.46910095214844,1.0,356.3876647949219,157.18984985351562,1.0,341.69757080078125,165.46688842773438,1.0,305.6680603027344,132.06637573242188,1.0
4750,343.97088623046875,151.1360321044922,1.0,353.16192626953125,172.72796630859375,1.0,356.37823486328125,157.20654296875,1.0,341.6852722167969,166.2172088623047,1.0,306.01165771484375,131.93408203125,1.0
4751,343.8545837402344,151.39736938476562,1.0,353.24639892578125,172.48004150390625,1.0,356.0819091796875,157.16641235351562,1.0,341.8370056152344,166.0122528076172,1.0,305.6466369628906,131.76002502441406,1.0
4752,343.7952880859375,149.8626708984375,1.0,353.1642761230469,172.35948181152344,1.0,356.2584533691406,156.3438262939453,1.0,341.7214660644531,165.92706298828125,1.0,306.39007568359375,131.29270935058594,1.0
4753,344.3843688964844,151.0114288330078,1.0,353.3543701171875,172.38552856445312,1.0,356.7862548828125,156.95162963867188,1.0,341.9292907714844,165.57684326171875,1.0,305.84051513671875,131.6901397705078,1.0
4754,343.4969787597656,151.21231079101562,1.0,353.1666564941406,172.42762756347656,1.0,356.1192321777344,157.07608032226562,1.0,341.12481689453125,165.674072265625,1.0,306.31939697265625,131.59616088867188,1.0
4755,344.6741638183594,151.1394805908203,1.0,353.4453430175781,172.05931091308594,1.0,356.39337158203125,157.18280029296875,1.0,342.3946228027344,165.95089721679688,1.0,306.74603271484375,131.47210693359375,1.0
4756,344.2191467285156,151.35052490234375,1.0,353.4158020019531,172.553466796875,1.0,356.28900146484375,157.0607147216797,1.0,341.6230773925781,165.51528930664062,1.0,306.5191955566406,131.49220275878906,1.0
4757,344.4505310058594,151.6770477294922,1.0,353.51513671875,172.76036071777344,1.0,357.12109375,157.44094848632812,1.0,341.8853454589844,166.47000122070312,1.0,306.0579528808594,131.6122283935547,1.0
4758,344.335693359375,151.93850708007812,1.0,353.0530090332031,172.48312377929688,1.0,356.19781494140625,157.35557556152344,1.0,341.60064697265625,165.73565673828125,1.0,306.11944580078125,131.72247314453125,1.0
4759,344.1680603027344,151.32577514648438,1.0,353.2054748535156,172.69984436035156,1.0,356.3729248046875,157.19810485839844,1.0,341.7463073730469,166.2195587158203,1.0,305.90106201171875,131.9121551513672,1.0
4760,343.6854248046875,151.8427276611328,1.0,352.9955139160156,172.7255096435547,1.0,356.38861083984375,157.21546936035156,1.0,341.30126953125,165.83065795898438,1.0,304.9944152832031,131.5963134765625,1.0
4761,343.9183349609375,151.3103485107422,1.0,353.79901123046875,174.0830841064453,1.0,356.160400390625,157.48483276367188,1.0,341.4518127441406,165.9219512939453,1.0,305.79132080078125,131.68150329589844,1.0
4762,344.3487243652344,151.81280517578125,1.0,353.43511962890625,172.73265075683594,1.0,356.7538757324219,157.61990356445312,1.0,341.88623046875,165.8672637939453,1.0,305.6691589355469,132.8246612548828,1.0
4763,343.38726806640625,151.47955322265625,1.0,353.04132080078125,172.9776153564453,1.0,355.9209899902344,157.73081970214844,1.0,341.19439697265625,166.669677734375,1.0,305.6904602050781,133.18382263183594,1.0
